"","id","co_entidade","no_entidade","co_orgao_regional","co_regiao","co_mesorregiao","co_microrregiao","co_uf","co_municipio","co_distrito","tp_localizacao","tp_localizacao_diferenciada","geo_ref_latitude","geo_ref_longitude"
"202",202,29182590,"COLEGIO FRANCISCANO SANTA CLARA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"203",203,29182620,"COLEGIO SANTOS CARNEIRO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"204",204,29182638,"COLEGIO SAO FRANCISCO XAVIER","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"205",205,29182646,"COLEGIO SAO PAULO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"206",206,29182654,"COLEGIO SS SACRAMENTO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"207",207,29182689,"EE - COLEGIO ESTADUAL ALMIRANTE BARROSO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"208",208,29182697,"EE - COLEGIO ESTADUAL CLERISTON ANDRADE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"209",209,29182719,"EE - COLEGIO ESTADUAL FREDERICO COSTA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"210",210,29182735,"EE - COLEGIO ESTADUAL RUBEN DARIO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"211",211,29185173,"EE - COLEGIO ESTADUAL RAFAEL OLIVEIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"212",212,29185262,"ESCOLA MUNICIPAL EPAMINONDAS BERBERT CASTRO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"213",213,29185319,"EE - COLEGIO ESTADUAL ZILMA GOMES PARENTE DE BARROS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"214",214,29185351,"EE - COLEGIO ESTADUAL LEDA JESUINO DOS SANTOS - TEMPO INTEGRAL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"215",215,29185394,"EE - COLEGIO ESTADUAL MARIO AUGUSTO TEIXEIRA DE FREITAS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"216",216,29185408,"EE - ESCOLA ESTADUAL PROFESSORA MARIINHA TAVARES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"217",217,29185459,"ESCOLA MUNICIPAL PADRE NORBERTO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"218",218,29185530,"ESCOLA MUNICIPAL HENRIQUETA MACHADO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"219",219,29185599,"ESC INFANTE DOM HENRIQUE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"220",220,29185777,"ESCOLA MUNICIPAL JOAQUIM MAGALHAES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"221",221,29185793,"ESCOLA MUNICIPAL JOIR BRASILEIRO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"222",222,29185858,"ESCOLA MUNICIPAL LELIS PIEDADE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"223",223,29185882,"EE - COLEGIO ESTADUAL LEOPOLDO DOS REIS - TEMPO INTEGRAL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"224",224,29185912,"ESCOLA MUNICIPAL LUIZ ANSELMO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"225",225,29187370,"ESCOLA MUNICIPAL PROFª ALEXANDRINA SANTOS PITA","26",2,2905,29021,29,2927408,292740805,1,4,NA,NA
"226",226,29187389,"ESCOLA MUNICIPAL PROFª ANFRISIA SANTIAGO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"227",227,29187419,"EE - COLEGIO ESTADUAL PROFESSORA ELISABETH CHAVES VELOSO","26",2,2905,29021,29,2927408,292740805,1,3,NA,NA
"228",228,29187427,"ESCOLA MUNICIPAL PROFESSORA EUFROSINA MIRANDA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"229",229,29187478,"ESCOLA MUNICIPAL TEREZINHA VAZ DA SILVEIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"230",230,29187583,"EE - COLEGIO ESTADUAL RENAN BALEEIRO","26",2,2905,29021,29,2927408,292740805,1,3,NA,NA
"231",231,29187680,"ESCOLA MUNICIPAL RUI BARBOSA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"232",232,29187702,"ESCOLA MUNICIPAL RUY DE LIMA MALTEZ","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"233",233,29187826,"ESCOLA MUNICIPAL SAO BRAZ","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"234",234,29187834,"ESCOLA MUNICIPAL SAO DOMINGOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"235",235,29187850,"ESCOLA MUNICIPAL SAO DOMINGOS SAVIO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"236",236,29187877,"EE - ESCOLA ESTADUAL PIERRE VERGER","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"237",237,29187915,"ESCOLA MUNICIPAL SAO JOAO BATISTA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"238",238,29187966,"ESCOLA SAO JOSE ANEXA AO COLEGIO SANTISSIMO SACRAMENTO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"239",239,29187982,"ESCOLA MUNICIPAL SAO PEDRO NOLASCO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"240",240,29194601,"ESCOLA NATUREZA LTDA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"241",241,29194628,"ESCOLA MUNICIPAL JULIETA VIANA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"242",242,29194679,"ESCOLA MUNICIPAL NOSSA SENHORA DA PAZ","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"243",243,29194750,"EE - COLEGIO ESTADUAL NOSSA SENHORA DE FATIMA","26",2,2905,29021,29,2927408,292740805,1,3,NA,NA
"244",244,29194776,"EE - COLEGIO ESTADUAL NOSSA SENHORA DE FATIMA - DERBA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"245",245,29194881,"ESCOLA MUNICIPAL DE NOVO HORIZONTE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"246",246,29194954,"ESCOLA MUNICIPAL OLGA FIGUEIREDO DE AZEVEDO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"247",247,29195055,"ESCOLA PAN AMERICANA DA BAHIA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"248",248,29195136,"ESCOLA PASSARO DOURADO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"249",249,29195225,"ESCOLA PEQUENO GARCIA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"250",250,29195233,"ESCOLA PEQUENO MENDES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"251",251,29195276,"ESCOLA PINGO DE OURO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"252",252,29195314,"ESCOLA MUNICIPAL PIRAJA DA SILVA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"253",253,29195322,"ESCOLA PIRILAMPO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"254",254,29190835,"EE - COLEGIO ESTADUAL BRIGADEIRO EDUARDO GOMES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"255",255,29190851,"EE - COLEGIO ESTADUAL CESARE CASALI","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"256",256,29190860,"EE - COLEGIO ESTADUAL CIDADE DE CURITIBA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"257",257,29190878,"EE - COLEGIO ESTADUAL COSME DE FARIAS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"258",258,29190886,"EMPREENDIMENTOS EDUCACIONAIS MONTESSORIANO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"259",259,29190894,"EE - COLEGIO ESTADUAL DEPUTADO ROGERIO REGO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"260",260,29190908,"EE - COLEGIO ESTADUAL LUIS ROGERIO DE SOUZA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"261",261,29190916,"EE - COLEGIO ESTADUAL EDIVALDO BOAVENTURA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"262",262,29190932,"EE - COLEGIO ESTADUAL EURICLES DE MATOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"263",263,29190940,"ESCOLA MUNICIPAL FERNANDO PRESIDIO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"264",264,29190967,"EE - COLEGIO ESTADUAL GOVERNADOR OTAVIO MANGABEIRA","26",2,2905,29021,29,2927408,292740805,1,3,NA,NA
"265",265,29190975,"ESCOLA MUNICIPAL GOVERNADOR ROBERTO SANTOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"266",266,29190983,"ESCOLA MUNICIPAL IVONE VIEIRA LIMA","26",2,2905,29021,29,2927408,292740805,1,4,NA,NA
"267",267,29190991,"EE - COLEGIO ESTADUAL JOAO DAS BOTAS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"268",268,29191009,"EE - COLEGIO ESTADUAL KLEBER PACHECO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"269",269,29191726,"ESCOLA MUNICIPAL DRA MARIA DO CARMO VILACA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"270",270,29191742,"ESCOLA MUNICIPAL DURVAL PINHEIRO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"271",271,29191793,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL EDUARDO JOSE DOS SANTOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"272",272,29191840,"EE - COLEGIO ESTADUAL EDVALDO BRANDAO CORREIA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"273",273,29191904,"ESCOLA MUNICIPAL ENGENHEIRO GILBERTO PIRES MARINHO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"274",274,29191920,"EE - COLEGIO ESTADUAL ERALDO TINOCO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"275",275,29192013,"EE - COLEGIO ESTADUAL ANA BERNARDES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"276",276,29192021,"EE - ESCOLA ESTADUAL LUIZ JOSE DE OLIVEIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"277",277,29192030,"EE - COLEGIO ESTADUAL MINISTRO ALIOMAR BALEEIRO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"278",278,29192056,"ESCOLA MUNICIPAL VISCONDE DE CAIRU","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"279",279,29192064,"EE - COLEGIO ESTADUAL EDSON TENORIO DE ALBUQUERQUE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"280",280,29192072,"ESCOLA MUNICIPAL PROFESSORA ELISA SALDANHA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"281",281,29192080,"EE - COLEGIO ESTADUAL PROFESSORA MARIA ANITA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"282",282,29192102,"ESCOLA MUNICIPAL PROFESSORA HILDA FORTUNA DE CASTRO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"283",283,29193095,"EE - COLEGIO ESTADUAL JOAO CARIBE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"284",284,29193125,"ESCOLA MUNICIPAL JOAO XXIII","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"285",285,29193168,"ESCOLA MUNICIPAL JOSE CALAZANS BRANDAO DA SILVA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"286",286,29193184,"ESCOLA PROFESSOR LOURIVAL ALVES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"287",287,29193192,"ESCOLA MUNICIPAL JUAREZ GOES DE SOUZA","26",2,2905,29021,29,2927408,292740805,1,4,NA,NA
"288",288,29193206,"ESCOLA MUNICIPAL JUIZ OSCAR MESQUITA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"289",289,29193257,"ESCOLA MUNICIPAL LANDULFO ALVES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"290",290,29193265,"ESCOLA LAPIS DE COR LTDA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"291",291,29193290,"ESCOLA MUNICIPAL LEOVICIA ANDRADE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"292",292,29193435,"ESCOLA MUNICIPAL MAJOR ELOI MAGALHAES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"293",293,29193508,"ESCOLA MUNICIPAL MANUEL LISBOA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"294",294,29193524,"ESCOLA MUNICIPAL DR MARCOS VINICIUS VILACA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"295",295,29193532,"EE - COLEGIO ESTADUAL MARECHAL MASCARENHAS DE MORAIS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"296",296,29193559,"ESCOLA MUNICIPAL MARIA AMALIA PAIVA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"297",297,29193567,"EE - COLEGIO ESTADUAL MARIA AMELIA SANTOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"298",298,29343372,"ASSOCIACAO COMUNITARIA BEBEZINHO EDUCANDARIO TIO VALDEMAR","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"299",299,29198780,"EE - COLEGIO ESTADUAL PROFESSOR DORIVAL PASSOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"300",300,29198798,"ESCOLA ADVENTISTA DE PARIPE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"301",301,29198836,"ESCOLA MUNICIPAL TEODORO SAMPAIO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"302",302,29198844,"ESCOLA MUNICIPAL CLERISTON ANDRADE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"303",303,29198852,"ESCOLA MUNICIPAL EUGENIA ANNA DOS SANTOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"304",304,29198860,"APACA COM DISTURBIOS DE COMPORTAMENTO EVOLUCAO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"305",305,29198887,"EXTERNATO MATER ET MAGISTRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"306",306,29198933,"ESCOLA MUNICIPAL D ARLETE MAGALHAES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"307",307,29198968,"ESCOLA MUNICIPAL CONSUL SCHINDLER","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"308",308,29198984,"COLEGIO DE SAO BENTO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"309",309,29199026,"EE - COLEGIO ESTADUAL PAULO AMERICO DE OLIVEIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"310",310,29199034,"EE - ESCOLA ESTADUAL MINISTRO PIRES E ALBUQUERQUE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"311",311,29199050,"ESCOLA MUNICIPAL SEBASTIAO DIAS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"312",312,29199069,"ESCOLA MUNICIPAL PROFESSOR ALEXANDRE LEAL COSTA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"313",313,29181283,"ESCOLA MUNICIPAL DO ALTO DA CACHOEIRINHA NELSON MALEIRO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"314",314,29181291,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL CSU DE PERNAMBUES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"315",315,29181321,"CLASSE - CENTRO DE APRENDIZAGEM ESCOLAR LTDA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"316",316,29181364,"SARTRE ESCOLA SEB","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"317",317,29181429,"EE - COLEGIO DA POLICIA MILITAR - UNIDADE I CPM DENDEZEIROS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"318",318,29181470,"EE - COLEGIO ESTADUAL DUQUE DE CAXIAS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"319",319,29181488,"EE - COLEGIO ESTADUAL GOVERNADOR LOMANTO JUNIOR","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"320",320,29181496,"EE - COLEGIO ESTADUAL GOVERNADOR ROBERTO SANTOS","26",2,2905,29021,29,2927408,292740805,1,3,NA,NA
"321",321,29181526,"EE - COLEGIO ESTADUAL PRESIDENTE COSTA E SILVA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"322",322,29181534,"EE - COLEGIO ESTADUAL NELSON MANDELA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"323",323,29181542,"EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM GESTAO SEVERINO VIEIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"324",324,29181550,"EE - COLEGIO ESTADUAL SENHOR DO BONFIM","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"325",325,29181607,"COLEGIO MARIA CANCIO DE SOUZA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"326",326,29181631,"EE - COLEGIO POLIVALENTE DO CABULA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"327",327,29182107,"EE - COLEGIO ESTADUAL CARNEIRO RIBEIRO FILHO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"328",328,29461723,"UNIVERSIDADE SALVADOR CAMPUS IGUATEMI - CAMPUS PREDIO DA POS GRADUACAO PA8","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"329",329,29179319,"ESCOLA MUNICIPAL CAMPINAS DE PIRAJA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"330",330,29179394,"EE - CENTRO EDUCACIONAL CARNEIRO RIBEIRO - CLASSE II","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"331",331,29189780,"ESCOLA CANTINHO DO GURI","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"332",332,29189810,"ESCOLA MUNICIPAL CARDEAL DA SILVA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"333",333,29189837,"ESCOLA MUNICIPAL CARMELITANA 25 DE AGOSTO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"334",334,29189845,"ESCOLA MUNICIPAL CARMELITANA DO MENINO JESUS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"335",335,29189870,"ESCOLA VANGUARDA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"336",336,29189950,"EE - ESCOLA ESTADUAL CASTRO ALVES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"337",337,29189969,"ESCOLA MUNICIPAL CECILIA MEIRELES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"338",338,29189977,"ESCOLA MUNICIPAL CECY ANDRADE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"339",339,29189993,"COLEGIO CELESTIN FREINET","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"340",340,29190037,"ESCOLA MUNICIPAL CENTRO SOCIAL MANGUEIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"341",341,29190053,"ESCOLA MUNICIPAL SENADOR ANTONIO CARLOS PEIXOTO DE MAGALHAES","26",2,2905,29021,29,2927408,292740805,1,4,NA,NA
"342",342,29190061,"ESCOLA MUNICIPAL CIDADE DE JEQUIE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"343",343,29190185,"CENTRO EDUCACIONAL CLEONICE COLOMBO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"344",344,29190215,"ESCOLA MUNICIPAL COMUNITARIA DE SANTA IZABEL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"345",345,29466296,"ABEP - ACADEMIA BAIANA DE ENSINO PESQUISA E EXTENSAO LTDA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"346",346,29427401,"ESCOLA E CLUBE ARELA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"347",347,29182794,"ESCOLA MUNICIPAL JULIETA CALMON","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"348",348,29182816,"ESCOLA MUNICIPAL CONJUNTO ASSISTENCIAL NOSSA SENHORA DE FATIMA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"349",349,29182824,"ESCOLA MUNICIPAL SATURNINO CABRAL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"350",350,29182832,"ESCOLA MUNICIPAL FILHOS DE SALOMAO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"351",351,29183391,"EDUCANDARIO DO SABER","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"352",352,29183464,"EDUCANDARIO EUGENIO NABUCO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"353",353,29183529,"EDUCANDARIO LOYOLA MONTEIRO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"354",354,29183588,"EDUCANDARIO MARVI","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"355",355,29183723,"EDUCANDARIO SALVADOR SANTOS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"356",356,29183790,"EMPREENDIMENTOS EDUCACIONAIS SENHORA DE GUADALUPE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"357",357,29183804,"EDUCANDARIO SHALOM","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"358",358,29183839,"EE - ESCOLA ESTADUAL PROFESSORA ARMANDINA MARQUES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"359",359,29183847,"ESCOLA BARILANDIA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"360",360,29183987,"EE - COLEGIO ESTADUAL MARCILIO DIAS","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"361",361,29185971,"ESCOLA MUNICIPAL MADRE JUDITE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"362",362,29186005,"ESCOLA MUNICIPAL MANOEL CLEMENTE FERREIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"363",363,29186013,"ESCOLA MUNICIPAL MANOEL DE ABREU","26",2,2905,29021,29,2927408,292740805,1,4,NA,NA
"364",364,29186021,"ESCOLA MUNICIPAL MANOEL FLORENCIO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"365",365,29186030,"ESCOLA MUNICIPAL MARECHAL RONDON","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"366",366,29186161,"ESCOLA MUNICIPAL MAXIMINIANO DA ENCARNACAO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"367",367,29186170,"ESCOLA MEDALHA MILAGROSA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"368",368,29186277,"CENTRO MUNICIPAL DE EDUCACAO INFANTIL ABRIGO DO SALVADOR","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"369",369,29186285,"ESCOLA MUNICIPAL ALMIRANTE ERNESTO DE MOURAO SA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"370",370,29186307,"ESCOLA MUNICIPAL OSWALDO DA GAMA ALVES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"371",371,29186315,"ESCOLA MUNICIPAL ARTUR DE SALES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"372",372,29186340,"ESCOLA MUNICIPAL DE CANABRAVA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"373",373,29186366,"ESCOLA MUNICIPAL MARIA CONSTANCA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"374",374,29186374,"ESCOLA MUNICIPAL DE SAO CRISTOVAO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"375",375,29186390,"ESCOLA MUNICIPAL MARCILIO DIAS","26",2,2905,29021,29,2927408,292740805,2,4,NA,NA
"376",376,29188059,"ESCOLA MUNICIPAL PROFESSORA MARIA DE LOURDES SANTANA ALVES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"377",377,29188121,"ESCOLA MUNICIPAL SOROR JOANA ANGELICA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"378",378,29188172,"ESCOLA MUNICIPAL SANTA ANGELA DAS MERCES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"379",379,29188180,"ESCOLA MUNICIPAL SANTA BARBARA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"380",380,29188229,"COLEGIO BOM PASTOR","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"381",381,29188270,"EE - COLEGIO ESTADUAL SANTA RITA DE CASSIA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"382",382,29188318,"ESCOLA MUNICIPAL SANTO ANDRE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"383",383,29188326,"ESCOLA SANTO ANDRE","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"384",384,29188369,"ESCOLA SANTO ANTONIO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"385",385,29188407,"ESCOLA MUNICIPAL SYD PORTO BRANDAO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"386",386,29188431,"EE - ESCOLA TEODORO SAMPAIO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"387",387,29188458,"EE - COLEGIO ESTADUAL TEREZA HELENA MATA PIRES","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"388",388,29188504,"ESCOLA MUNICIPAL UNIAO CARIDADE E ABRIGO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"389",389,29188512,"ESCOLA MUNICIPAL UNIAO COMUNITARIA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"390",390,29188547,"ESCOLA MUNICIPAL URSULA CATARINO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"391",391,29191017,"EE - COLEGIO ESTADUAL MANOEL VITORINO - TEMPO INTEGRAL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"392",392,29191033,"COLEGIO NOVO EDUCAR","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"393",393,29191041,"EE - COLEGIO ESTADUAL PADRE PALMEIRA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"394",394,29191050,"ESCOLA MUNICIPAL PADRE JOSE DE ANCHIETA","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"395",395,29191068,"EE - COLEGIO ESTADUAL PINTO DE AGUIAR","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"396",396,29191084,"EE - COLEGIO ESTADUAL PROFESSOR CARLOS SANT ANNA - TEMPO INTEGRAL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"397",397,29191092,"EE - COLEGIO ESTADUAL EDVALDO FERNANDES - TEMPO INTEGRAL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"398",398,29191106,"EE - ESCOLA PROFESSORA CANDOLINA - CLASSE VII - TEMPO INTEGRAL","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"399",399,29191114,"EE - COLEGIO ESTADUAL RUTH PACHECO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
"400",400,29191122,"ESCOLA MUNICIPAL OSVALDO GORDILHO","26",2,2905,29021,29,2927408,292740805,1,0,NA,NA
